restaurant_id,restaurant_name,cuisine_type,restaurant_address,latitude,longitude,manhattan_region,restaurant_rating,review_count,price
hg9XXLb2AeJHJ7eX-6JnMg,Bep Ga,Thai,"'70 Forsyth St, New York, NY 10002'",40.71701,-73.99324,Downtown,4.0,142,$$
OvdCm3j_5HzItolfvwrEUA,Lilli & Loo,Thai,"'792 Lexington Ave, New York, NY 10065'",40.763858,-73.967269,Midtown,3.5,402,$$
NBTIngamQxYAx2UEabDJNA,Pho 7,Thai,"'530 9th Ave, New York, NY 10018'",40.75669,-73.99369,Midtown,4.0,36,$$
IdZ5DnGnAEXcmz2jZXGFiQ,Hiroshi Japanese Fusion,Thai,"'585 3rd Ave, New York, NY 10016'",40.74836,-73.97585,Midtown,3.5,188,$$
w-GSdTRGTE44AN9D2uTLWw,Momo 97,Thai,"'1396 Madison Ave, New York, NY 10029'",40.787888,-73.954046,Uptown,4.0,30,
3pOAiE7W7nDEeVFNy_vmfw,A La Mode Oriental,Thai,"'37 W 54th St, New York, NY 10019'",40.7621,-73.97732,Midtown,2.0,31,$$
pq7EMUOLCbQdKQ7PWL2bZA,Num Pang Kitchen,Thai,"'133 West 38th St, New York, NY 10018'",40.752822411185,-73.9870070646821,Midtown,4.0,53,$$
u0qfikB-ppp6UwoNKqxlRw,Flame,Thai,"'100 W 82nd St, New York, NY 10024'",40.78396,-73.97444,Uptown,4.0,412,$$
bVkjBJlAIwKAj9Aw1KVWjA,Dim Sum Palace,Thai,"'334 W 46th St, New York, NY 10036'",40.76015,-73.9893699,Midtown,4.0,1265,$$
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,Thai,"'3600 Broadway, Ste 3, New York, NY 10031'",40.828384,-73.948674,Harlem,4.0,738,$$
9FGJyUgdwLJHioLqz6tXfQ,Num Pang Kitchen,Thai,"'1129 Broadway, New York, NY 10010'",40.743441,-73.989266,Midtown,4.0,452,$$
BEuZGvNlbM4tXq7YICyM6w,LuAnne's Wild Ginger All-Asian Vegan,Thai,"'380 Broome St, New York, NY 10013'",40.7204631,-73.9964956,Downtown,4.0,648,$$
ptWTdgSzSpH-0LD24QIH-w,Wild Ink,Thai,"'500 W 33rd St, Fl 5, New York, NY 10001'",40.753754,-74.001388,Midtown,4.0,144,$$$
KXD44wWmrGf7mzyyr0bikw,P.S. Kitchen,Thai,"'246 W 48th St, New York, NY 10036'",40.76066,-73.98664,Midtown,4.0,450,$$
BJT8aEHbK538gJ8Cx8AQVQ,Red Moon,Thai,"'132 W 45th St, New York, NY 10036'",40.7570981129815,-73.9843700704449,Midtown,3.5,104,$$
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,Thai,"'100 W 55th St, New York, NY 10019'",40.7629,-73.9781574,Midtown,4.0,31,$$
8iSU_z2JkjjUEjm-Ur470w,Nippori,Thai,"'245 W 51st St, New York, NY 10019'",40.7628542,-73.984939,Midtown,4.0,827,$$
AeNU0DYNtYDVPGnWAIh-0Q,Wok To Walk,Thai,"'570 8th Ave, New York, NY 10018'",40.7547179,-73.991281,Midtown,3.5,396,$
EmJ7rfmv2y6lQZxgA8U__g,Red Peony Chinese Cuisine,Thai,"'24 W 56th St, New York, NY 10019'",40.76278,-73.97589,Midtown,4.5,285,$$
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading,Thai,"'311 Church St, New York, NY 10013'",40.719623,-74.003904,Downtown,4.0,757,$$$
_haIj6t4bGOmbIl3xtihpg,Wok To Walk,Thai,"'42 Union Sq E, New York, NY 10003'",40.7361928480486,-73.9889749516819,Midtown,4.0,223,$
B9UfgHgm5-hOErK8-54EsA,Very Thai,Thai,"'186 Ave B, New York, NY 10009'",40.72784,-73.97933,Downtown,4.0,99,$$
BeQgG_eup8mfs8qBDsRv6A,Anago Sushi,Thai,"'240 8th Ave, New York, NY 10011'",40.744712,-73.998573,Midtown,3.5,32,$$
iueVEi_vQxdAzdXs-8Fvrg,Atami Japanese Fusion,Thai,"'1167 2nd Ave, New York, NY 10065'",40.76226,-73.9635,Midtown,3.5,144,$$
d96eV2MmIFi4zNNOxBdIZQ,The Dumpling Shop,Thai,"'124 2nd Ave, New York, NY 10003'",40.7281980640218,-73.9877445929247,Downtown,4.5,133,$$
DYOyC7JQ0DBCY59b7HKb6A,Thai Mis Delicias - Truck 1,Thai,"'130 5th Ave, New York, NY 10010'",40.7388444,-73.9922313,Midtown,3.0,6,
56rTisZA_iEekMsyZHvSHQ,MomenTea Kitchen,Thai,"'213 W 40th St, New York, NY 10018'",40.7551628731681,-73.9885599911213,Midtown,4.0,49,$$
dJYc9Hi0KJRMqCkCJOxC-w,Sakura Sushi & Thai Cuisine,Thai,"'273 Mott St, New York, NY 10012'",40.7239,-73.99479,Downtown,3.0,71,$$
S2b7VCymh4W4iLveuRnOgg,Love Pho,Thai,"'174 2AVENUE, New York, NY 10003'",40.7304,-73.9860999,Downtown,3.0,7,
J9UA6rzI5WW_cDGjwDnF5g,Tsurutontan Udon Noodle Brasserie,Thai,"'21 E 16th St, New York, NY 10003'",40.73678,-73.9910699,Midtown,4.0,1859,$$
scTDvJ2M2jDbb1ntVeIyxA,Hao Noodle - West Village,Thai,"'401 6th Ave, New York, NY 10014'",40.7334863190479,-73.9998929006093,Downtown,4.0,751,$$
9DceMTrjyVqBgQRqgR6GWw,Red Bamboo,Thai,"'140 W 4th St, New York, NY 10012'",40.7313183707867,-74.0003546456233,Downtown,4.0,1712,$$
3ik-lT8Pu7PAc_04af1J0w,Ginger Root Vegan,Thai,"'1164 1st Ave, New York, NY 10065'",40.7624720969574,-73.9595977571168,Midtown,4.5,127,$$
ePVlFbTzdVQFWie__kdplg,Main Noodle House,Thai,"'1011 6th Ave, New York, NY 10018'",40.752143,-73.986396,Midtown,3.5,412,$$
8Oo2AtQEPDfxIOnA8wfXoQ,886,Thai,"'26 Saint Marks Pl, New York, NY 10003'",40.72877,-73.98873,Downtown,4.0,362,$$
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,Thai,"'57 W 76th St, New York, NY 10023'",40.779997,-73.976516,Uptown,4.0,321,$$
sb1_MyLHzmjV1Jk21pyOIA,Sao Mai,Thai,"'203 1st Ave, New York, NY 10003'",40.730362,-73.98362,Downtown,4.0,549,$$
U-VF6WSAWTN_6iDpWd5kqw,V-Nam Cafe,Thai,"'20 1st Ave, New York, NY 10003'",40.7233696141088,-73.9881201811982,Downtown,4.0,481,$
Qi1AoRNcFEX8etII_RZkFg,Ajisai Japanese Fusion,Thai,"'795 Lexington Ave, New York, NY 10065'",40.763763,-73.966743,Midtown,3.5,154,$$
zj4vqgljRhxwWlvttgFRKQ,wagamama - nomad,Thai,"'210 5th Ave, New York, NY 10010'",40.74336,-73.98873,Midtown,3.5,881,$$
m4_k7yyNyU3yuUtb9CbpmQ,Thai Evolution,Thai,"'536 3rd Ave, New York, NY 10016'",40.746921,-73.977661,Midtown,2.5,3,
GzY2EjCmGNgvRd7IE20fTA,Wei West,Thai,"'235 Murray St, New York, NY 10282'",40.7149792560543,-74.0148960394593,Downtown,3.0,213,$$
JylIStPfFLOctHdlglvALA,UT47,Thai,"'358 W 47th St, New York, NY 10036'",40.7613128165844,-73.9899748563766,Midtown,4.0,233,$
LjBKkUSpMwrpo99hXgtHYw,Franchia Vegan Cafe,Thai,"'12 Park Ave, New York, NY 10016'",40.7474712051298,-73.9812423408763,Midtown,4.0,926,$$
r6r-XK_wL02FQdAgaauTxg,Kame,Thai,"'330 8th Ave, New York, NY 10038'",40.7474881059799,-73.996648862958,Midtown,4.5,394,$$
l44CFBTejwL0ElKmkH7xQQ,Decoy,Thai,"'529 Hudson St, New York, NY 10014'",40.734196,-74.006519,Midtown,4.0,424,$$$
dDXtga5Kgo5B1twdezcZJA,Auntie Guan's Kitchen 108,Thai,"'108 W 14th St, New York, NY 10011'",40.7377213477598,-73.9974148512518,Midtown,3.5,340,$$
lt3Leywt1pzy23OzDqYRVA,XO Taste,Thai,"'41 Elizabeth St, New York, NY 10013'",40.717025,-73.996971,Downtown,3.0,219,$$
ldE6TJ4lo1OIg0eCig3ICg,BONMi,Thai,"'150 W 62nd St, New York, NY 10023'",40.7715683,-73.9849167,Uptown,3.0,176,$$
bnDfFdiCcPzhuNWUJORvLQ,Noodle Village,Thai,"'13 Mott St, New York, NY 10013'",40.714167,-73.998803,Downtown,4.0,1108,$
HOZsJkXLEWMy03TOMaH0jQ,The Pho 2,Thai,"'273 8th Ave, New York, NY 10011'",40.7457768,-73.9983051,Midtown,3.5,170,$$
_WXa2M3gz2Mi0ys3s88nDw,La Salle Dumpling Room,Thai,"'3141 Broadway, New York, NY 10027'",40.81403,-73.95983,Harlem,4.0,254,$$
yiyc5wbgSCe13I7hj_jb-A,Pho Bang Restaurant,Thai,"'157 Mott St, New York, NY 10013'",40.71952,-73.99657,Downtown,4.0,541,$
jwKPVep2qZYBUA6SLLQPvg,Legend 72,Thai,"'127 W 72nd St, New York, NY 10023'",40.77796,-73.9796901,Uptown,3.5,237,$$
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,Thai,"'484 Amsterdam Ave, New York, NY 10024'",40.78609,-73.97658,Uptown,4.0,1186,$$
_du3ilTsbLqBmEY-ZyfqxA,Van Da,Thai,"'234 E 4th St, New York, NY 10009'",40.72341,-73.98307,Downtown,4.0,102,
0zmFmXrFFEWxj8RxpVMfzA,Madame Vo BBQ,Thai,"'104 2nd Ave, New York, NY 10003'",40.72741,-73.98816,Downtown,4.0,175,$$
kxv4jD_qXRPVrV0oPR7isQ,Yu Kitchen,Thai,"'2656 Broadway, New York, NY 10025'",40.79759,-73.9693099,Uptown,4.5,103,$$
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,Thai,"'30 W 32nd St, New York, NY 10001'",40.7476119995117,-73.9871597290039,Midtown,3.0,541,$$
VDbMrjBq-XAKZTS_cgB9_A,Asian 59,Thai,"'207 E 59th St, New York, NY 10022'",40.76153,-73.96595,Midtown,3.5,81,$
mESab-FqL5QqSVsnX72asQ,Zen Ramen & Sushi,Thai,"'150 W 36th street, New York, NY 10018'",40.75185,-73.98892,Midtown,4.5,1724,$$
pREotiEdCIV1GKSp_pLgNA,Somtum Der Redhook,Thai,"'380 Van Brunt St, New York, NY 11231'",40.67707,-74.01343,Downtown,4.5,28,
0DagPXrDResqZYEIqJSvgg,Pho Master,Thai,"'W 49th St 6th Ave, New York, NY 10112'",40.7592786,-73.9808784,Midtown,4.5,12,$
1dV_a1iskf_S4J-vc5hW3w,The Pho,Thai,"'127 E 23rd St, New York, NY 10010'",40.7398547229067,-73.9850873885874,Midtown,3.5,129,$$
i6CpYdmMYoz712bRWTWVgQ,Piggyback,Thai,"'140 W 30th St, New York, NY 10001'",40.747961,-73.99163,Midtown,4.0,21,
TcuWyuZAORVnQBPCMNbTgw,Beyond Sushi,Thai,"'62 W 56th St, New York, NY 10019'",40.76331,-73.97717,Midtown,4.5,684,$$
klAhw3xLQi9GF1tf_HnS7w,Izakaya MEW,Thai,"'53 W 35th St, New York, NY 10001'",40.7501853096499,-73.9863203465939,Midtown,4.0,2311,$$
dOxHYQmBR14Fa2C1X8oMMQ,Sushi Lab,Thai,"'132 W 47th St, New York, NY 10036'",40.758417,-73.983301,Midtown,4.5,272,
wfhMIiMh2A2psCGONOVSlg,Han Dynasty,Thai,"'90 3rd Ave, New York, NY 10003'",40.732072,-73.988074,Downtown,4.0,1244,$$
x5HLJVEOYF-cCmGEZFu9yA,The Candle Cafe,Thai,"'1307 3rd Ave, New York, NY 10021'",40.771434,-73.959146,Uptown,4.0,916,$$
MDMw0HFK3rgeGRl-FZC9Fg,Banh Mi Saigon,Thai,"'198 Grand St, New York, NY 10013'",40.7192950325997,-73.9967160153442,Downtown,4.0,1473,$
Nt3Y26a6OMtdBe8xMMJjqQ,Mee Noodle Shop & Grill,Thai,"'930 2nd Ave, New York, NY 10022'",40.754463,-73.968518,Midtown,3.5,300,$
SVmsMnROrwlAN-c00QmoLg,Boketto,Thai,"'1001 6th Ave, New York, NY 10018'",40.75202,-73.98657,Midtown,4.0,23,$$
i8ejDDR4COtukAAA1Ls5fw,Soba-ya,Thai,"'229 E 9th St, New York, NY 10003'",40.7296485900879,-73.9878845214844,Downtown,4.0,1471,$$
SNhDVaf_n7VDZcfry8mYdA,The Bao,Thai,"'13 St Marks Pl, New York, NY 10003'",40.72939,-73.9889199,Downtown,4.0,1219,$$
j0n_poMVZnODYOFviLbh0Q,Taim West Village,Thai,"'222 Waverly Pl, New York, NY 10014'",40.736002376347,-74.0019588366439,Midtown,4.5,1524,$$
CY1lJBQatCNo4-_ljlS1rA,Unique Fusion Restaurant,Thai,"'586 West 207 St, New York, NY 10034'",40.8670407799303,-73.9210193562469,Harlem,5.0,59,$$
KkMXFomcmJZBmDdmTMh8yw,New Malaysia,Thai,"'48 Bowery, New York, NY 10013'",40.7158109,-73.9964924,Downtown,3.5,709,$$
wQU3LMmOPNzxL-ptOi_F5w,Kobeyaki,Thai,"'293 7th Ave, New York, NY 10001'",40.7462138,-73.99388,Midtown,4.0,538,$$
hUf1EpnxbxFU4gf2nL7H-Q,Raku it's Japanese,Thai,"'212 East 52nd St, New York, NY 10022'",40.756591,-73.969306,Midtown,4.5,64,$$
Y92VtOkTZ6BirkJbUKCMOw,Rong Cheng House,Thai,"'242 W 56th St, New York, NY 10019'",40.76572,-73.98286,Midtown,4.0,63,$$
1-o-uoVSaeUcorTYmHc6bw,Hong Kong Food Town,Thai,"'48 W 48TH St, Ste 1, New York, NY 10036'",40.7579737279349,-73.9802690723079,Midtown,3.0,43,
0bDtHB75wr16A_8zUm_2ng,Quantum Leap,Thai,"'1103 1st Ave, New York, NY 10065'",40.7605446023707,-73.9614734438973,Midtown,4.5,51,$$
FXhSEZfIqjMZh4hR0_8jMQ,China Xiang 中国湘,Thai,"'360 W 42nd Street, New York, NY 10036'",40.7582902125633,-73.9925113993899,Midtown,4.0,482,$$
C7e6WIM4CFa4EkzxHWHBRA,PhoBar,Thai,"'43 Mott St, New York, NY 10013'",40.7152346,-73.9990079,Downtown,4.0,239,$$
2VpurA2lb-q90nmALklNcA,Perry St,Thai,"'176 Perry St, New York, NY 10014'",40.73442,-74.00971,Midtown,4.0,942,$$$
qy7CaBk9g519-iZGjrki1g,Tu Do Restaurant,Thai,"'102 Bowery St, New York, NY 10013'",40.7178239198064,-73.9953305925527,Downtown,4.0,311,$
tYRWu_EDQGsIyhSaaYi7VQ,Saigon Market,Thai,"'93 University Pl, New York, NY 10003'",40.7335422,-73.9928992,Downtown,3.5,867,$$
nrxSzq-VxLqD7aFkE4SH3Q,Cocoron,Thai,"'37 Kenmare St, New York, NY 10012'",40.7207236,-73.9953191,Downtown,4.0,646,$$
5AD9nY8UrYlCVMb3Y6KeWg,Bonchon New York - W 38th St,Thai,"'207 W 38th St, New York, NY 10018'",40.7537928,-73.9891703,Midtown,3.5,1036,$$
RjblkxUBTtzG-tcgFyCofA,Takumi Taco,Thai,"'601 W 26th St, Fl 17, New York, NY 10001'",40.751606,-74.00652,Midtown,4.0,39,$$
GGRMY-twaqZf_NIAprBJkg,Junzi Kitchen,Thai,"'135 W 41st St, New York, NY 10036'",40.754886,-73.985688,Midtown,4.0,125,$$
DY0y0KPwu8LnQteNB-uoAQ,Amaze,Thai,"'694 3rd Ave, New York, NY 10017'",40.7519302,-73.9739609,Midtown,3.0,267,$$
wurhcLKXD4YJ5XfTxpbE5Q,Grand Sichuan,Thai,"'229 9th Ave, New York, NY 10001'",40.747413,-74.001052,Midtown,3.5,455,$$
owKe1hapqCCLnme2Xr3mrA,Spice Noodle,Thai,"'1509 Lexington Ave, New York, NY 10029'",40.786726,-73.949952,Uptown,3.5,64,$
VSfYR6MriVSQDAmO0gPFPQ,Just Salad,Thai,"'1290 6th Ave, New York, NY 10104'",40.760473,-73.978881,Midtown,4.0,16,
dtk1Cstz5MHr-B1AOM_nXA,Gyu-Kaku Japanese BBQ,Thai,"'805 3rd Ave, 2nd Flr, New York, NY 10022'",40.75537,-73.97054,Midtown,4.0,1179,$$$
ECemz7ixbRYZkkDxThcQWg,Vietspot,Thai,"'99 Nassau St, Ste C, New York, NY 10038'",40.7105473460815,-74.0075637236421,Downtown,3.5,304,$$
ZCAkVl5SeCDeBWg_xjfYeg,Clay Pot - East Village,Thai,"'58 St Mark's Pl, New York, NY 10003'",40.7279880270274,-73.9865907985248,Downtown,4.5,318,$$
h881bFbXCIZdI99-mPOoyA,Cup & Cup,Thai,"'15 E 31st St, New York, NY 10016'",40.746245,-73.984846,Midtown,4.0,337,$
WueXPnaTvM_R5UuPjxbbQw,Amber West Village,Thai,"'135 Christopher St, New York, NY 10014'",40.733165,-74.006958,Downtown,3.5,213,$$
rp_TaJRjaNmOCb8vJ2S_sw,Blossom on Columbus,Thai,"'507 Columbus Ave, New York, NY 10024'",40.7853146,-73.9728638,Uptown,4.0,381,$$
E7q1Qf6380N_aMqz28EgNw,Duckedup,Thai,"'139 Ludlow St, Ludlow House, New York, NY 10002'",40.7205,-73.98826,Downtown,4.5,4,
Va_mnsEvBghHXvc7uZIWJQ,Spice Symphony,Thai,"'182 Lexington Ave, New York, NY 10016'",40.744722,-73.981202,Midtown,4.0,597,$$
2YkqGzOldh-gcSSFkvP44Q,MIGHTY Bowl,Thai,"'120 Macdougal St, New York, NY 10012'",40.72986,-74.00049,Downtown,4.0,248,$$
Ece_DRuD1yQjRPJBAebRpw,Kung Fu Little Steamed Buns Ramen,Thai,"'146 E 55th St, New York, NY 10022'",40.7592514705491,-73.9694294705987,Midtown,3.5,318,$$
pF6DuOQMSXdZMrvzlrLdQg,Hanoi Soup Shop,Thai,"'115 St Marks Pl, New York, NY 10009'",40.72712,-73.98362,Downtown,4.5,23,
viB_c1ywQJJOr-zVQHkr0A,Roomservice,Thai,"'349 E 12th St, New York, NY 10003'",40.73039,-73.98381,Downtown,5.0,1,
s5JNxy0eAFgxS2Poi73ODw,Mala Project,Thai,"'41 W 46th St, New York, NY 10036'",40.756899,-73.980586,Midtown,4.0,326,$$
RffIwNrMmEf5auDVP1eURA,Zai Lai: Homestyle Taiwanese,Thai,"'1000 S 8th Ave, New York, NY 10019'",40.767127,-73.983016,Uptown,3.5,135,$$
XB8hpls-B4ekyZvuouxqng,Ninja Grill,Thai,"'103 Essex St, New York, NY 10002'",40.71911,-73.98823,Downtown,4.0,84,
R7EGjHWw0tNheY6-ahH8fQ,Tuome,Thai,"'536 E 5th St, New York, NY 10009'",40.72412482724,-73.9828906263924,Downtown,4.5,502,$$$
DtkyPDGAodq5bAesiFa-JQ,Amaze 58 Asian Fusion,Thai,"'1066 1st Ave, New York, NY 10022'",40.7590052,-73.9620854,Midtown,3.0,104,$$
Il1K0hzGEiJgLLBCZCfA1A,P'Noi Thaithai Grocery,Thai,"'76-13 Woodside Ave, New York, NY 11373'",40.74369,-73.88835,Midtown,4.0,29,$
kqJApXkfFn42SZZG7QTc4w,Go Zen,Thai,"'144 W 4th St, New York, NY 10012'",40.7313398845326,-74.0005102638063,Downtown,4.0,567,$$
Ha8rj8csvWA-ZFPck93yug,Pure Ktchn,Thai,"'649 Lexington Ave, New York, NY 10022'",40.75931,-73.97013,Midtown,4.5,3,
A0saPXtRGKl-SVJGQyQAOw,Brooklyn Chop House,Thai,"'150 Nassau St, New York, NY 10038'",40.7115099,-74.00597,Downtown,4.0,492,$$$
iB1tr_xJk7aAt0AhewoB9Q,Thai-Nam Restaurant,Thai,"'137 E 45th St, New York, NY 10017'",40.7532501,-73.9740524,Midtown,2.0,44,$
zBf-m72ATTPTey-_9vu3Yw,Peacefood Cafe,Thai,"'460 Amsterdam Ave, New York, NY 10024'",40.785326,-73.97713,Uptown,4.0,1296,$$
IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,Thai,"'118A Eldridge St, New York, NY 10002'",40.71839,-73.9917399,Downtown,4.0,2649,$
CEEUDBFxvUPKGlA65qJ8JQ,by CHLOE,Thai,"'60 W 22nd St, New York, NY 10010'",40.74197,-73.99292,Midtown,4.0,787,$$
7ZQSMqWzvXMSetXnii2fBg,Excellent Dumpling House,Thai,"'165 W 23rd St, New York, NY 10011'",40.7440494396358,-73.995028194335,Midtown,4.0,631,$$
RoXFN-T1s6moM5smbY_5Gw,Mee Noodle Shop,Thai,"'795 9th Ave, New York, NY 10019'",40.7653751,-73.9879042,Midtown,3.0,504,$$
3oB2_2vpeIyxJt1GvlcZBA,Baodega,Thai,"'7 W 20th St, New York, NY 10011'",40.74014,-73.99178,Midtown,4.0,138,$$
R8V6kbUtyfPAwNNu46vMvg,Tonii’s Fresh Rice Noodle,Thai,"'83 Bayard St, New York, NY 10013'",40.715608,-73.998949,Downtown,4.5,81,$
rYw5rQbWRX9buZHZbxqWdA,Congee Village,Thai,"'100 Allen St, New York, NY 10002'",40.7187,-73.99031,Downtown,3.5,1601,$$
Kqb7MjTPNkjPMoFRd-rWpw,MáLà Project,Thai,"'122 1st Ave, New York, NY 10009'",40.72713,-73.98542,Downtown,4.0,659,$$
I_Va7AZSHpEwX75S-3hHLQ,Noodle Fun,Thai,"'1744 1st Ave, New York, NY 10128'",40.7795333862305,-73.9470367431641,Uptown,4.0,151,$$
BPErPpKSNluwcjbKRgze3w,Xi'an Famous Foods,Thai,"'328 E 78th St, New York, NY 10075'",40.77197,-73.95452,Uptown,4.0,528,$
HkTeodZ690Lkukhui4INlA,BONMi,Thai,"'119 E 23rd St, New York, NY 10010'",40.73995,-73.98538,Midtown,3.5,107,$$
4wfFugovobVrqSQ77ppjaQ,Uncle Chop Chop,Thai,"'7 Cornelia St, New York, NY 10014'",40.7316883151894,-74.0016427455464,Downtown,4.0,65,
NXZFu7KHBrG02gzYneY5Xg,Ugly Kitchen,Thai,"'103 1st Ave, New York, NY 10003'",40.7266856651479,-73.9862178981476,Downtown,4.0,619,$$
BiFBVQwkCIurPP-ytstGwQ,Shima Sushi,Thai,"'226 E 51st St, New York, NY 10022'",40.75588,-73.96926,Midtown,4.0,56,
j0Q-yyxS2WiL3foCJEV4eg,Dirt Candy,Thai,"'86 Allen St, New York, NY 10002'",40.7179075,-73.9907183,Downtown,4.0,660,$$$
PBUIaPtgnhmdHE3KHglK-g,Jean-Georges,Thai,"'1 Central Park W, New York, NY 10023'",40.7691122743293,-73.9814290717583,Uptown,4.0,1878,$$$$
Bb0h5Rs8ugSM2CjulRhfBw,Spicy Moon East Village,Thai,"'328 E 6th St, New York, NY 10003'",40.72674,-73.98722,Downtown,4.5,330,$$
YIYetgfNE34G8JhQu98XQw,Ozen,Thai,"'760 Amsterdam Ave, New York, NY 10025'",40.7948819801249,-73.9700052707462,Uptown,3.0,191,$$
gNS0joGKALsNXFqKmZuurg,Ocean Dragon,Thai,"'877 10th Ave, New York, NY 10019'",40.7694396972656,-73.9886703491211,Uptown,2.5,75,$
_pJXD4g4Fr0uWZvSKuG_cQ,Yama 49,Thai,"'308 E 49th St, New York, NY 10017'",40.753828,-73.968518,Midtown,4.0,264,$$
d8zSYpArh4oXpxeJWNA4Pg,Nish Nush,Thai,"'88 Reade St, New York, NY 10013'",40.715688,-74.007695,Downtown,4.5,723,$$
jc7lVTvmYMIK5RNpENtS6w,Szechuan Mountain House,Thai,"'23 St Marks Pl, New York, NY 10003'",40.72911,-73.98858,Downtown,4.0,364,$$
CHW9sTtJxM6z8cqEy84aWg,VCafe,Thai,"'345 Greenwich St, New York, NY 10013'",40.718499,-74.0103228,Downtown,3.5,200,$$
kCpKwCW49k3ImuI5cK6LSw,Gu Japanese Fusion Sushi & Bar,Thai,"'155 E 52nd St, New York, NY 10022'",40.75743,-73.97042,Midtown,4.0,168,$$
dpCSDy9uefOEcY44FHss2Q,Hyo Dong Gak,Thai,"'51 W 35th St, New York, NY 10001'",40.7501219,-73.9862269,Midtown,3.5,411,$$
uuDvk4EsRUkeTj4jVKJOpw,Rue 57,Thai,"'60 W 57th St, New York, NY 10019'",40.7640285260993,-73.9770378404755,Midtown,3.5,1125,$$
Xmel8w9le4GEtidgYWu8Vw,"brodo Broth Co,",Thai,"'2144 Broadway, New York, NY 10023'",40.7811860622221,-73.9809934721966,Uptown,3.5,16,
1Ed-tb_0dBGrXfsYyehmvg,Momofuku 207,Thai,"'207 2nd Ave, New York, NY 10003'",40.73169,-73.985846,Downtown,4.0,2431,$$$
B7bxdtvLYR7Nmex4AIFd4w,RedFarm,Thai,"'2170 Broadway, New York, NY 10024'",40.782051,-73.980415,Uptown,3.5,613,$$$
dL6_XUUr_INX10IOMtSM0w,Oishi Bay,Thai,"'230 E 29th St, New York, NY 10016'",40.7418734,-73.978779,Midtown,4.0,183,$$
qGgQMVExGERqGhZNDM2ROg,Wu Liang Ye,Thai,"'36 W 48th St, New York, NY 10036'",40.75781,-73.97994,Midtown,3.5,507,$$
8M_0cxAChoXl7Ls9YkWJlg,Xe May Sandwich Shop,Thai,"'96 Saint Marks Pl, New York, NY 10009'",40.7272,-73.98493,Downtown,4.5,626,$
HZWHBfeuP4Fb6y8b8uqnbA,Sushi Yasaka,Thai,"'251 W 72nd St, New York, NY 10023'",40.779583,-73.983482,Uptown,4.0,1772,$$
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,Thai,"'139 E 45th St, New York, NY 10017'",40.7533111572266,-73.9739227294922,Midtown,3.0,148,$
xWUL-j6TQyKQHIfOtetu-Q,HanGawi,Thai,"'12 E 32nd St, New York, NY 10016'",40.746737,-73.984662,Midtown,4.0,1169,$$$
JhJLPp6KuBcD3CHCkEKJ_A,Cocoron,Thai,"'16 Delancey St, New York, NY 10002'",40.72031,-73.99305,Downtown,4.0,995,$$
Jn_p5WaprUY3Ql_539gsWw,M&J Asian Cuisine,Thai,"'600 E 14th St, New York, NY 10009'",40.7292851717997,-73.9780369922164,Downtown,3.5,41,$
RABCwRzA1YCSpIWuk9LgqA,Urban Vegan Kitchen,Thai,"'41 Carmine St, New York, NY 10014'",40.7302,-74.00368,Downtown,4.0,464,$$
S-jThCG_S-7_xtm75nkB2Q,Jaya 888,Thai,"'90 Baxter St, New York, NY 10013'",40.7169062,-73.9998838,Downtown,3.0,289,$$
9E5i1t-X9DbCnVQrczkkTA,Blossom Du Jour,Thai,"'617 9th Ave, New York, NY 10036'",40.759613,-73.992088,Midtown,4.0,400,$$
zb78ua-FlfFRj8v082giBw,Jimmy's House,Thai,"'162 E 25th St, New York, NY 10010'",40.74016,-73.98256,Midtown,3.5,127,$
mHBhUxHgDGjsB1LJl4qW0w,Hillstone Restaurant,Thai,"'888 3rd Ave, New York, NY 10022'",40.758352,-73.969112,Midtown,4.0,1101,$$$
2dkrCgx3h8hPRdkoj0QJjw,brodo Broth Co.,Thai,"'496 Hudson St, New York, NY 10014'",40.73288,-74.00625,Downtown,4.0,30,$
ki9q3O-qk1YE-e2Uw1b5tA,Nha Trang One,Thai,"'87 Baxter St, New York, NY 10013'",40.71671,-73.9995299,Downtown,3.5,753,$$
Di9rtHNxQvNQPVi_1JgDsQ,City Thai,Thai,"'694 3rd Ave, New York, NY 10017'",40.75189,-73.97385,Midtown,4.0,1,
6uPtOyrxXV8y1y8pvLU2pA,Pic Up Stix,Thai,"'1372 Lexington Ave, New York, NY 10128'",40.78259,-73.95352,Uptown,3.0,68,$
Jn7Wtek5_R12TKp2VUJuhw,Shorty Tang Noodle Shop,Thai,"'98 8th Ave, New York, NY 10011'",40.740237,-74.00191,Midtown,3.5,191,$$
us2cegdaGlJRLbSLZsu54w,Charlie's Place,Thai,"'1960 Madison Ave, New York, NY 10035'",40.80622,-73.94061,Uptown,4.0,126,$
xscOfj1dMkEKvhrRruLpIg,Quantum Leap,Thai,"'226 Thompson St, New York, NY 10012'",40.729212,-73.9988513,Downtown,4.0,660,$$
